1$http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/hori/k/k4mutekomtrdbux_big.jpg$0$9.5$魔道祖师$500000000$2018$https://v.qq.com/x/cover/k4mutekomtrdbux.html$k4mutekomtrdbux$1
1$http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/hori/4/4lox1hdysyvfv30_big.jpg$0$8.1$观海策$200000000$2018$https://v.qq.com/x/cover/4lox1hdysyvfv30.html$4lox1hdysyvfv30$1
0$http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/hori/0/0sdnyl7h86atoyt_big.jpg$1$9.5$狐妖小红娘$1900000000$2015$https://v.qq.com/x/cover/0sdnyl7h86atoyt.html$0sdnyl7h86atoyt$1
1$http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/hori/e/e05xep7nc3kzawj_big.jpg$0$7.6$罗布奥特曼 普通话版$20510000$2018$https://v.qq.com/x/cover/e05xep7nc3kzawj.html$e05xep7nc3kzawj$8
1$http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/hori/5/5cuf8ahvxvm2587_big.jpg$0$7.7$万界仙踪$300000000$2018$https://v.qq.com/x/cover/5cuf8ahvxvm2587.html$5cuf8ahvxvm2587$1
1$http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/hori/k/kjketdv4sqxxuky_big.jpg$0$8.2$枪神记$600000000$2017$https://v.qq.com/x/cover/kjketdv4sqxxuky.html$kjketdv4sqxxuky$1
1$http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/hori/h/hzgtnf6tbvfekfv_big.jpg$0$9.6$名侦探柯南 普通话版$1800000000$2006$https://v.qq.com/x/cover/hzgtnf6tbvfekfv.html$hzgtnf6tbvfekfv$8
1$http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/hori/j/j18xzp93h4c1ofn_big.jpg$0$8.7$武庚纪 第2季$1100000000$2017$https://v.qq.com/x/cover/j18xzp93h4c1ofn.html$j18xzp93h4c1ofn$1
1$http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/hori/w/wd7wvlekmeknnr6_big.jpg$0$7.7$画江湖之侠岚$300000000$2018$https://v.qq.com/x/cover/wd7wvlekmeknnr6.html$wd7wvlekmeknnr6$1
1$http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/hori/m/m441e3rjq9kwpsc_big.jpg$0$8.5$斗罗大陆$3400000000$2018$https://v.qq.com/x/cover/m441e3rjq9kwpsc.html$m441e3rjq9kwpsc$1
0$http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/hori/a/atk62w0bq58dnq9_big.jpg$1$7.7$斗罗大陆2 绝世唐门 动态漫画$200000000$2018$https://v.qq.com/x/cover/atk62w0bq58dnq9.html$atk62w0bq58dnq9$1
1$http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/hori/g/gesxqiorblxn117_big.jpg$0$7.8$白夜玲珑$100000000$2018$https://v.qq.com/x/cover/gesxqiorblxn117.html$gesxqiorblxn117$1
1$http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/hori/1/1lcp2pf46ms2r3o_big.jpg$0$8.9$快把我哥带走 普通话版$100000000$2018$https://v.qq.com/x/cover/1lcp2pf46ms2r3o.html$1lcp2pf46ms2r3o$1
1$http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/hori/t/t3r079jy8xze9cv_big.jpg$0$8.2$帝王攻略$200000000$2018$https://v.qq.com/x/cover/t3r079jy8xze9cv.html$t3r079jy8xze9cv$1
0$http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/hori/r/rm3tmmat4li8uul_big.jpg$1$9.4$天行九歌$700000000$2016$https://v.qq.com/x/cover/rm3tmmat4li8uul.html$rm3tmmat4li8uul$1
1$http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/hori/5/53q0eh78q97e4d1_big.jpg$0$9.5$名侦探柯南 日语版$400000000$2006$https://v.qq.com/x/cover/53q0eh78q97e4d1.html$53q0eh78q97e4d1$8
0$http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/hori/n/nug3wu4a6zvwy8s_big.jpg$1$8.7$捷德奥特曼 普通话版$700000000$2017$https://v.qq.com/x/cover/nug3wu4a6zvwy8s.html$nug3wu4a6zvwy8s$8
1$http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/hori/8/8j37ljw0f8hy6ha_big.jpg$1$8.0$斗破苍穹 第2季$1300000000$2018$https://v.qq.com/x/cover/8j37ljw0f8hy6ha.html$8j37ljw0f8hy6ha$1
1$http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/hori/d/dvev3kvdkwlppob_big.jpg$0$7.7$斗魂卫之玄月奇缘$100000000$2018$https://v.qq.com/x/cover/dvev3kvdkwlppob.html$dvev3kvdkwlppob$1
1$http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/hori/w/w6ra1s1f8j69icf_big.jpg$0$7.7$末日曙光$200000000$2018$https://v.qq.com/x/cover/w6ra1s1f8j69icf.html$w6ra1s1f8j69icf$1
1$http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/hori/j/jaqpncskrgv28oo_big.jpg$0$7.7$末世觉醒之入侵$400000000$2018$https://v.qq.com/x/cover/jaqpncskrgv28oo.html$jaqpncskrgv28oo$1
0$http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/hori/3/3enwc74hj562xjd_big.jpg$1$9.2$一人之下 第2季$600000000$2017$https://v.qq.com/x/cover/3enwc74hj562xjd.html$3enwc74hj562xjd$1
1$http://i.gtimg.cn/qqlive/img/jpgcache/files/qqvideo/hori/p/p0pcfbdk318ry3m_big.jpg$1$9.1$超神学院之雄兵连$1400000000$2017$https://v.qq.com/x/cover/p0pcfbdk318ry3m.html$p0pcfbdk318ry3m$1
